Customer ID,avg_gap_days,max_gap_days,std_gap_days,snapshot_date
14006,45.5,56.0,14.849242404917497,2010-05-31
14010,0.0,0.0,,2010-05-31
14011,,,,2010-05-31
14013,,,,2010-05-31
14014,,,,2010-05-31
14016,31.666666666666668,48.0,14.153915830374764,2010-05-31
14017,,,,2010-05-31
14018,,,,2010-05-31
14021,,,,2010-05-31
14025,10.0,13.0,4.242640687119285,2010-05-31
14026,,,,2010-05-31
14030,21.666666666666668,55.0,24.410380305654122,2010-05-31
14031,15.636363636363637,48.0,13.822248205503527,2010-05-31
14032,21.0,35.0,19.79898987322333,2010-05-31
14035,42.0,42.0,,2010-05-31
14037,43.0,47.0,5.656854249492381,2010-05-31
14038,,,,2010-05-31
14039,,,,2010-05-31
14040,15.727272727272727,34.0,10.835967045823912,2010-05-31
14042,,,,2010-05-31
14043,,,,2010-05-31
14044,51.5,69.0,24.748737341529164,2010-05-31
14045,55.5,56.0,0.7071067811865476,2010-05-31
14047,101.0,101.0,,2010-05-31
14049,53.0,53.0,,2010-05-31
14051,21.2,28.0,5.761944116355173,2010-05-31
14055,145.0,145.0,,2010-05-31
14057,130.0,130.0,,2010-05-31
14060,37.5,66.0,40.30508652763321,2010-05-31
14061,13.0,13.0,,2010-05-31
14062,38.0,60.0,26.14064523559687,2010-05-31
14063,7.0,16.0,4.898979485566357,2010-05-31
14064,36.666666666666664,52.0,16.041612554021285,2010-05-31
14068,36.5,45.0,12.020815280171307,2010-05-31
14069,,,,2010-05-31
14070,,,,2010-05-31
14072,,,,2010-05-31
14074,,,,2010-05-31
14078,50.0,50.0,,2010-05-31
14079,,,,2010-05-31
14080,53.5,101.0,67.17514421272202,2010-05-31
14081,21.666666666666668,57.0,21.49108342235604,2010-05-31
14083,,,,2010-05-31
14085,17.5,59.0,21.538337911733116,2010-05-31
14087,,,,2010-05-31
14091,44.0,44.0,,2010-05-31
14092,39.25,58.0,13.81725973797506,2010-05-31
14095,,,,2010-05-31
14097,,,,2010-05-31
14099,63.0,76.0,18.384776310850235,2010-05-31
14101,52.0,52.0,,2010-05-31
14104,,,,2010-05-31
14105,110.0,110.0,,2010-05-31
14106,,,,2010-05-31
14107,150.0,150.0,,2010-05-31
14108,6.0,6.0,,2010-05-31
14110,15.636363636363637,44.0,13.00209773284855,2010-05-31
14112,45.5,82.0,51.61879502661797,2010-05-31
14113,33.6,99.0,44.48932456219132,2010-05-31
14114,,,,2010-05-31
14115,,,,2010-05-31
14119,,,,2010-05-31
14122,8.0,8.0,,2010-05-31
14123,,,,2010-05-31
14129,,,,2010-05-31
14130,,,,2010-05-31
14131,,,,2010-05-31
14133,,,,2010-05-31
14134,22.285714285714285,69.0,27.867031212015185,2010-05-31
14135,46.0,85.0,55.154328932550705,2010-05-31
14136,43.5,49.0,7.7781745930520225,2010-05-31
14137,,,,2010-05-31
14142,,,,2010-05-31
14145,,,,2010-05-31
14146,20.333333333333332,41.0,20.50203241957571,2010-05-31
14147,34.5,61.0,37.476659402887016,2010-05-31
14151,43.0,43.0,,2010-05-31
14152,,,,2010-05-31
14154,,,,2010-05-31
14156,3.282608695652174,16.0,4.042348291543535,2010-05-31
14157,,,,2010-05-31
14159,34.666666666666664,80.0,39.31072796748151,2010-05-31
14160,14.5,18.0,2.4289915602982237,2010-05-31
14161,91.0,91.0,,2010-05-31
14166,,,,2010-05-31
14167,56.0,56.0,,2010-05-31
14168,,,,2010-05-31
14171,,,,2010-05-31
14172,18.5,33.0,20.506096654409877,2010-05-31
14173,89.0,89.0,,2010-05-31
14175,43.0,43.0,,2010-05-31
14177,14.4,61.0,26.482069405543065,2010-05-31
14181,,,,2010-05-31
14182,,,,2010-05-31
14186,40.5,52.0,16.263455967290593,2010-05-31
14190,,,,2010-05-31
14191,,,,2010-05-31
14194,23.833333333333332,56.0,22.11259068193202,2010-05-31
14195,26.0,52.0,36.76955262170047,2010-05-31
14198,43.0,43.0,,2010-05-31
14200,,,,2010-05-31
14201,17.0,17.0,,2010-05-31
14202,,,,2010-05-31
14204,,,,2010-05-31
14205,59.0,59.0,,2010-05-31
14207,,,,2010-05-31
14209,44.5,48.0,4.949747468305833,2010-05-31
14210,44.0,69.0,21.93171219946131,2010-05-31
14211,69.0,91.0,31.11269837220809,2010-05-31
14215,43.0,43.0,,2010-05-31
14220,2.0,2.0,,2010-05-31
14221,32.0,32.0,,2010-05-31
14225,126.0,126.0,,2010-05-31
14227,,,,2010-05-31
14233,53.0,53.0,,2010-05-31
14235,49.0,49.0,,2010-05-31
14237,,,,2010-05-31
14238,72.0,72.0,,2010-05-31
14239,25.5,39.0,17.896927110540513,2010-05-31
14241,,,,2010-05-31
14244,,,,2010-05-31
14249,18.666666666666668,47.0,21.79602410226844,2010-05-31
14253,,,,2010-05-31
14256,,,,2010-05-31
14257,,,,2010-05-31
14258,23.571428571428573,33.0,7.207800007795788,2010-05-31
14264,39.0,39.0,,2010-05-31
14265,,,,2010-05-31
14272,19.0,19.0,,2010-05-31
14274,,,,2010-05-31
14275,17.0,17.0,,2010-05-31
14276,,,,2010-05-31
14277,73.0,116.0,60.81118318204309,2010-05-31
14279,,,,2010-05-31
14282,73.0,73.0,,2010-05-31
14283,,,,2010-05-31
14284,,,,2010-05-31
14285,84.0,96.0,16.97056274847714,2010-05-31
14286,48.0,96.0,67.88225099390856,2010-05-31
14290,89.0,89.0,,2010-05-31
14291,53.666666666666664,109.0,54.51910979953115,2010-05-31
14292,41.0,41.0,,2010-05-31
14293,20.5,30.0,13.435028842544403,2010-05-31
14295,1.0,1.0,,2010-05-31
14296,,,,2010-05-31
14298,10.357142857142858,55.0,17.460316072816017,2010-05-31
14299,18.666666666666668,50.0,14.611639196202457,2010-05-31
14301,94.0,94.0,,2010-05-31
14302,75.0,75.0,,2010-05-31
14304,,,,2010-05-31
14306,,,,2010-05-31
14307,52.0,59.0,9.899494936611665,2010-05-31
14311,,,,2010-05-31
14315,70.0,70.0,,2010-05-31
14316,48.0,48.0,,2010-05-31
14320,26.0,26.0,,2010-05-31
14322,22.0,22.0,,2010-05-31
14324,,,,2010-05-31
14325,,,,2010-05-31
14327,34.5,43.0,12.020815280171307,2010-05-31
14329,47.666666666666664,72.0,21.361959960016154,2010-05-31
14330,,,,2010-05-31
14334,,,,2010-05-31
14341,27.75,61.0,26.949025956423732,2010-05-31
14343,55.0,55.0,,2010-05-31
14344,15.333333333333334,21.0,4.932882862316248,2010-05-31
14347,,,,2010-05-31
14355,,,,2010-05-31
14361,,,,2010-05-31
14365,,,,2010-05-31
14369,19.0,19.0,,2010-05-31
14370,31.0,51.0,27.2213151776324,2010-05-31
14372,,,,2010-05-31
14376,,,,2010-05-31
14378,,,,2010-05-31
14380,,,,2010-05-31
14388,45.5,48.0,3.5355339059327378,2010-05-31
14389,,,,2010-05-31
14391,,,,2010-05-31
14394,,,,2010-05-31
14395,7.8,17.0,6.833739825307955,2010-05-31
14396,29.0,52.0,26.514147167125703,2010-05-31
14399,36.666666666666664,42.0,8.386497083606082,2010-05-31
14400,,,,2010-05-31
14401,33.0,56.0,26.520432374554783,2010-05-31
14402,,,,2010-05-31
14403,49.0,49.0,,2010-05-31
14404,27.8,49.0,17.75387281693772,2010-05-31
14408,85.5,102.0,23.33452377915607,2010-05-31
14409,,,,2010-05-31
14413,7.0,7.0,,2010-05-31
14415,61.0,64.0,4.242640687119285,2010-05-31
14420,,,,2010-05-31
14421,8.0,8.0,,2010-05-31
14422,31.4,48.0,10.922453936730518,2010-05-31
14423,,,,2010-05-31
14425,15.0,15.0,,2010-05-31
14426,67.0,67.0,,2010-05-31
14427,,,,2010-05-31
14430,,,,2010-05-31
14431,,,,2010-05-31
14437,,,,2010-05-31
14439,59.5,116.0,79.90306627407988,2010-05-31
14440,45.666666666666664,50.0,5.8594652770823155,2010-05-31
14441,40.0,73.0,46.66904755831214,2010-05-31
14442,121.0,121.0,,2010-05-31
14450,,,,2010-05-31
14451,32.333333333333336,37.0,6.429100507328636,2010-05-31
14454,87.0,112.0,35.35533905932738,2010-05-31
14459,,,,2010-05-31
14460,68.0,81.0,18.384776310850235,2010-05-31
14461,53.5,70.0,23.33452377915607,2010-05-31
14464,59.0,59.0,,2010-05-31
14465,26.75,41.0,10.1447851956888,2010-05-31
14466,25.0,33.0,12.165525060596439,2010-05-31
14467,74.0,103.0,41.012193308819754,2010-05-31
14468,,,,2010-05-31
14469,59.0,59.0,,2010-05-31
14471,141.0,141.0,,2010-05-31
14472,,,,2010-05-31
14474,,,,2010-05-31
14477,,,,2010-05-31
14478,55.0,55.0,,2010-05-31
14479,,,,2010-05-31
14480,,,,2010-05-31
14481,64.0,64.0,,2010-05-31
14483,,,,2010-05-31
14484,84.0,84.0,,2010-05-31
14489,,,,2010-05-31
14492,,,,2010-05-31
14493,49.0,49.0,,2010-05-31
14494,,,,2010-05-31
14495,,,,2010-05-31
14496,54.0,54.0,,2010-05-31
14497,,,,2010-05-31
14505,27.166666666666668,61.0,27.014193800050126,2010-05-31
14506,,,,2010-05-31
14507,79.0,79.0,,2010-05-31
14512,76.5,142.0,92.63098833543772,2010-05-31
14513,,,,2010-05-31
14514,57.5,72.0,20.506096654409877,2010-05-31
14519,45.0,45.0,,2010-05-31
14522,29.0,33.0,3.605551275463989,2010-05-31
14525,39.25,65.0,17.576025337563287,2010-05-31
14527,4.052631578947368,17.0,3.030898256124052,2010-05-31
14530,31.25,49.0,16.25576820700886,2010-05-31
14532,32.333333333333336,42.0,11.239810200058244,2010-05-31
14533,32.0,32.0,,2010-05-31
14534,,,,2010-05-31
14535,35.0,42.0,9.899494936611665,2010-05-31
14537,,,,2010-05-31
14538,,,,2010-05-31
14540,18.333333333333332,39.0,17.925772879665004,2010-05-31
14541,35.0,48.0,11.789826122551595,2010-05-31
14543,21.75,60.0,20.82409318896881,2010-05-31
14545,,,,2010-05-31
14546,86.5,111.0,34.64823227814083,2010-05-31
14548,32.4,123.0,53.38820094365421,2010-05-31
14549,143.0,143.0,,2010-05-31
14551,,,,2010-05-31
14552,,,,2010-05-31
14555,151.0,151.0,,2010-05-31
14556,45.5,56.0,14.849242404917497,2010-05-31
14558,38.0,51.0,18.384776310850235,2010-05-31
14560,14.0,61.0,17.08800749063506,2010-05-31
14562,19.333333333333332,30.0,16.77299416721217,2010-05-31
14563,,,,2010-05-31
14564,,,,2010-05-31
14569,,,,2010-05-31
14572,63.0,63.0,,2010-05-31
14573,,,,2010-05-31
14574,,,,2010-05-31
14577,47.0,47.0,,2010-05-31
14583,,,,2010-05-31
14584,30.0,30.0,,2010-05-31
14588,,,,2010-05-31
14590,12.333333333333334,33.0,9.217900898235833,2010-05-31
14593,20.75,62.0,29.227555491350966,2010-05-31
14595,,,,2010-05-31
14596,,,,2010-05-31
14598,,,,2010-05-31
14602,,,,2010-05-31
14604,,,,2010-05-31
14605,67.0,134.0,94.75230867899737,2010-05-31
14606,3.511111111111111,14.0,2.8732482586013264,2010-05-31
14607,31.2,63.0,29.01206645518378,2010-05-31
14608,84.0,164.0,113.13708498984761,2010-05-31
14609,84.0,84.0,,2010-05-31
14611,,,,2010-05-31
14613,,,,2010-05-31
14621,,,,2010-05-31
14623,6.0,6.0,,2010-05-31
14624,,,,2010-05-31
14625,65.0,88.0,32.526911934581186,2010-05-31
14626,55.333333333333336,90.0,31.973947728319903,2010-05-31
14628,41.0,41.0,,2010-05-31
14637,,,,2010-05-31
14639,,,,2010-05-31
14640,61.0,61.0,,2010-05-31
14643,55.0,101.0,65.05382386916237,2010-05-31
14644,,,,2010-05-31
14645,,,,2010-05-31
14646,4.709677419354839,24.0,7.034171585373299,2010-05-31
14648,20.375,55.0,20.184417610763862,2010-05-31
14649,63.0,82.0,26.870057685088806,2010-05-31
14650,,,,2010-05-31
14651,22.666666666666668,40.0,20.526405757787536,2010-05-31
14653,27.5,34.0,9.192388155425117,2010-05-31
14654,,,,2010-05-31
14655,,,,2010-05-31
14656,,,,2010-05-31
14662,103.0,103.0,,2010-05-31
14665,,,,2010-05-31
14667,13.25,29.0,10.127595065867405,2010-05-31
14669,34.0,75.0,37.986839826445156,2010-05-31
14670,,,,2010-05-31
14671,,,,2010-05-31
14672,,,,2010-05-31
14676,21.0,21.0,,2010-05-31
14677,,,,2010-05-31
14678,,,,2010-05-31
14679,,,,2010-05-31
14680,5.814814814814815,19.0,4.019539172180706,2010-05-31
14681,9.0,9.0,,2010-05-31
14682,48.0,48.0,,2010-05-31
14683,,,,2010-05-31
14685,21.0,47.0,21.05548226313834,2010-05-31
14686,0.0,0.0,,2010-05-31
14692,55.0,55.0,,2010-05-31
14694,,,,2010-05-31
14695,0.0,0.0,,2010-05-31
14701,,,,2010-05-31
14702,25.2,49.0,19.136352839556444,2010-05-31
14704,,,,2010-05-31
14706,,,,2010-05-31
14707,,,,2010-05-31
14709,34.25,46.0,7.932002689527196,2010-05-31
14710,42.5,113.0,47.90615826801394,2010-05-31
14713,38.0,49.0,13.589211407093005,2010-05-31
14714,112.0,112.0,,2010-05-31
14715,127.0,127.0,,2010-05-31
14717,,,,2010-05-31
14723,130.0,130.0,,2010-05-31
14724,,,,2010-05-31
14726,,,,2010-05-31
14729,0.0,0.0,,2010-05-31
14732,23.166666666666668,62.0,23.75219288121976,2010-05-31
14735,17.0,47.0,14.406788523316205,2010-05-31
14738,171.0,171.0,,2010-05-31
14739,21.375,51.0,15.259072242908012,2010-05-31
14740,29.666666666666668,58.0,25.967928938083094,2010-05-31
14743,,,,2010-05-31
14744,2.0,4.0,2.0,2010-05-31
14745,24.0,55.0,28.160255680657446,2010-05-31
14748,27.0,27.0,,2010-05-31
14750,,,,2010-05-31
14751,41.0,41.0,,2010-05-31
14754,128.0,128.0,,2010-05-31
14755,21.857142857142858,52.0,21.89694477492672,2010-05-31
14758,,,,2010-05-31
14762,,,,2010-05-31
14769,31.666666666666668,55.0,20.305992547357377,2010-05-31
14770,29.666666666666668,40.0,10.016652800877813,2010-05-31
14771,115.0,115.0,,2010-05-31
14773,,,,2010-05-31
14783,,,,2010-05-31
14788,,,,2010-05-31
14790,55.0,102.0,66.46803743153546,2010-05-31
14791,,,,2010-05-31
14796,35.333333333333336,49.0,20.305992547357377,2010-05-31
14798,37.0,37.0,,2010-05-31
14799,,,,2010-05-31
14805,,,,2010-05-31
14807,,,,2010-05-31
14809,0.0,0.0,,2010-05-31
14812,,,,2010-05-31
14813,,,,2010-05-31
14814,,,,2010-05-31
14817,27.0,27.0,,2010-05-31
14818,,,,2010-05-31
14819,,,,2010-05-31
14820,84.0,84.0,,2010-05-31
14821,22.0,44.0,31.11269837220809,2010-05-31
14824,35.5,47.0,16.263455967290593,2010-05-31
14825,17.0,19.0,2.8284271247461903,2010-05-31
14826,113.0,113.0,,2010-05-31
14828,40.5,71.0,22.068076490713914,2010-05-31
14831,28.5,57.0,40.30508652763321,2010-05-31
14832,,,,2010-05-31
14835,,,,2010-05-31
14837,93.0,93.0,,2010-05-31
14838,,,,2010-05-31
14839,124.0,124.0,,2010-05-31
14841,30.0,72.0,36.59234892706397,2010-05-31
14844,,,,2010-05-31
14845,,,,2010-05-31
14847,,,,2010-05-31
14849,22.6,42.0,18.460769214742925,2010-05-31
14850,0.0,0.0,,2010-05-31
14851,,,,2010-05-31
14852,24.0,48.0,33.94112549695428,2010-05-31
14853,,,,2010-05-31
14854,110.0,110.0,,2010-05-31
14855,,,,2010-05-31
14857,0.0,0.0,,2010-05-31
14861,29.0,35.0,8.48528137423857,2010-05-31
14865,,,,2010-05-31
14867,16.9,43.0,15.021835958216146,2010-05-31
14869,60.0,60.0,,2010-05-31
14870,35.0,35.0,,2010-05-31
14871,59.0,105.0,65.05382386916237,2010-05-31
14872,48.0,48.0,,2010-05-31
14873,,,,2010-05-31
14876,,,,2010-05-31
14877,,,,2010-05-31
14878,11.833333333333334,37.0,14.891832213218985,2010-05-31
14879,,,,2010-05-31
14882,28.0,28.0,,2010-05-31
14884,,,,2010-05-31
14890,41.0,41.0,,2010-05-31
14892,,,,2010-05-31
14893,,,,2010-05-31
14894,,,,2010-05-31
14895,20.285714285714285,72.0,25.12445213806851,2010-05-31
14896,29.0,55.0,26.0,2010-05-31
14897,131.0,131.0,,2010-05-31
14898,43.0,74.0,32.60368077380221,2010-05-31
14905,65.0,90.0,35.35533905932738,2010-05-31
14907,,,,2010-05-31
14909,98.0,98.0,,2010-05-31
14911,2.140845070422535,20.0,3.899801367278256,2010-05-31
14912,91.0,91.0,,2010-05-31
14915,79.0,90.0,15.556349186104045,2010-05-31
14916,18.5,31.0,17.67766952966369,2010-05-31
14917,0.0,0.0,,2010-05-31
14918,,,,2010-05-31
14920,,,,2010-05-31
14924,29.0,29.0,,2010-05-31
14926,,,,2010-05-31
14928,,,,2010-05-31
14930,43.0,43.0,,2010-05-31
14935,,,,2010-05-31
14936,0.0,0.0,,2010-05-31
14938,0.0,0.0,,2010-05-31
14940,,,,2010-05-31
14941,,,,2010-05-31
14942,68.0,91.0,32.526911934581186,2010-05-31
14943,,,,2010-05-31
14944,28.5,57.0,40.30508652763321,2010-05-31
14947,21.0,21.0,,2010-05-31
14949,35.5,41.0,7.7781745930520225,2010-05-31
14952,15.454545454545455,47.0,17.351447411461884,2010-05-31
14954,,,,2010-05-31
14955,,,,2010-05-31
14957,,,,2010-05-31
14958,70.0,109.0,55.154328932550705,2010-05-31
14961,48.333333333333336,115.0,57.95112883571237,2010-05-31
14962,12.0,12.0,,2010-05-31
14966,0.0,0.0,,2010-05-31
14967,76.0,76.0,,2010-05-31
14969,,,,2010-05-31
14970,22.5,56.0,27.48939189335891,2010-05-31
14977,,,,2010-05-31
14978,,,,2010-05-31
14979,,,,2010-05-31
14980,,,,2010-05-31
14982,,,,2010-05-31
14983,,,,2010-05-31
14984,,,,2010-05-31
14986,,,,2010-05-31
14987,5.666666666666667,10.0,5.131601439446884,2010-05-31
14988,17.0,17.0,,2010-05-31
14989,,,,2010-05-31
14990,118.0,118.0,,2010-05-31
14993,,,,2010-05-31
14994,34.0,34.0,,2010-05-31
14997,,,,2010-05-31
14998,,,,2010-05-31
14999,,,,2010-05-31
15002,18.0,22.0,5.656854249492381,2010-05-31
15003,13.25,20.0,7.804912982645397,2010-05-31
15005,12.615384615384615,32.0,7.544738360147217,2010-05-31
15008,,,,2010-05-31
15012,,,,2010-05-31
15013,19.0,31.0,8.921883209278185,2010-05-31
15015,15.9,29.0,10.754327294422257,2010-05-31
15022,,,,2010-05-31
15023,33.666666666666664,56.0,22.00757445365875,2010-05-31
15025,,,,2010-05-31
15027,19.666666666666668,41.0,20.55075018906447,2010-05-31
15029,,,,2010-05-31
15030,14.0,14.0,,2010-05-31
15031,30.2,46.0,10.848963084092414,2010-05-31
15032,125.0,125.0,,2010-05-31
15034,,,,2010-05-31
15039,11.285714285714286,27.0,7.279355121781803,2010-05-31
15042,,,,2010-05-31
15044,19.333333333333332,60.0,21.143951065651535,2010-05-31
15046,21.2,55.0,19.188538245525635,2010-05-31
15051,76.0,76.0,,2010-05-31
15055,129.0,129.0,,2010-05-31
15057,108.0,108.0,,2010-05-31
15058,60.0,60.0,,2010-05-31
15059,33.0,56.0,18.79716290649558,2010-05-31
15061,5.5,38.0,9.130283071488925,2010-05-31
15062,,,,2010-05-31
15064,141.0,141.0,,2010-05-31
15067,,,,2010-05-31
15068,,,,2010-05-31
15070,133.0,133.0,,2010-05-31
15071,,,,2010-05-31
15073,85.0,85.0,,2010-05-31
15077,,,,2010-05-31
15078,24.142857142857142,62.0,20.070115191735294,2010-05-31
15079,52.5,105.0,74.24621202458749,2010-05-31
15082,,,,2010-05-31
15084,,,,2010-05-31
15085,,,,2010-05-31
15086,60.0,60.0,,2010-05-31
15091,0.0,0.0,,2010-05-31
15093,33.5,43.0,7.852812659593164,2010-05-31
15094,,,,2010-05-31
15095,90.0,90.0,,2010-05-31
15097,0.0,0.0,,2010-05-31
15100,,,,2010-05-31
15101,,,,2010-05-31
15105,,,,2010-05-31
15109,156.0,156.0,,2010-05-31
15111,,,,2010-05-31
15112,,,,2010-05-31
15115,,,,2010-05-31
15117,0.0,0.0,,2010-05-31
15122,35.0,35.0,,2010-05-31
15123,,,,2010-05-31
15124,,,,2010-05-31
15125,9.333333333333334,28.0,16.165807537309522,2010-05-31
15126,,,,2010-05-31
15129,13.5,15.0,2.1213203435596424,2010-05-31
15137,,,,2010-05-31
15141,21.0,42.0,29.698484809834994,2010-05-31
15144,61.0,73.0,16.97056274847714,2010-05-31
15149,24.333333333333332,72.0,41.28357219685977,2010-05-31
15152,,,,2010-05-31
15157,159.0,159.0,,2010-05-31
15162,,,,2010-05-31
15164,77.0,77.0,,2010-05-31
15167,,,,2010-05-31
15169,,,,2010-05-31
15173,26.0,30.0,5.656854249492381,2010-05-31
15176,,,,2010-05-31
15179,46.666666666666664,51.0,5.859465277082316,2010-05-31
15180,,,,2010-05-31
15181,,,,2010-05-31
15182,92.0,92.0,,2010-05-31
15183,20.0,20.0,,2010-05-31
15184,,,,2010-05-31
15186,120.0,120.0,,2010-05-31
15188,,,,2010-05-31
15191,0.0,0.0,,2010-05-31
15192,104.0,104.0,,2010-05-31
15194,26.0,89.0,36.70830968595531,2010-05-31
15196,,,,2010-05-31
15197,,,,2010-05-31
15198,72.0,72.0,,2010-05-31
15199,,,,2010-05-31
15201,,,,2010-05-31
15203,35.0,55.0,24.8327740429189,2010-05-31
15209,,,,2010-05-31
15210,,,,2010-05-31
15215,28.0,28.0,,2010-05-31
15216,,,,2010-05-31
15217,,,,2010-05-31
15218,24.0,43.0,14.2828568570857,2010-05-31
15219,,,,2010-05-31
15221,44.0,44.0,,2010-05-31
15222,16.428571428571427,30.0,9.606545387688245,2010-05-31
15223,62.0,81.0,26.870057685088806,2010-05-31
15224,46.0,46.0,,2010-05-31
15227,63.0,63.0,,2010-05-31
15229,,,,2010-05-31
15231,,,,2010-05-31
15240,149.0,149.0,,2010-05-31
15241,83.0,83.0,,2010-05-31
15244,,,,2010-05-31
15245,,,,2010-05-31
15249,20.0,20.0,,2010-05-31
15250,,,,2010-05-31
15251,22.4,52.0,19.0473095212946,2010-05-31
15252,35.0,35.0,,2010-05-31
15253,,,,2010-05-31
15254,,,,2010-05-31
15255,,,,2010-05-31
15256,,,,2010-05-31
15259,80.0,80.0,,2010-05-31
15260,23.142857142857142,69.0,24.231030872475426,2010-05-31
15265,133.0,133.0,,2010-05-31
15266,15.0,15.0,,2010-05-31
15268,,,,2010-05-31
15270,14.571428571428571,47.0,18.437797616645565,2010-05-31
15272,91.0,91.0,,2010-05-31
15273,,,,2010-05-31
15278,34.333333333333336,103.0,59.46707772653145,2010-05-31
15279,45.0,45.0,,2010-05-31
15280,,,,2010-05-31
15282,,,,2010-05-31
15287,,,,2010-05-31
15288,69.0,69.0,,2010-05-31
15289,,,,2010-05-31
15290,71.0,71.0,,2010-05-31
15291,10.066666666666666,25.0,8.370583412562512,2010-05-31
15293,,,,2010-05-31
15295,,,,2010-05-31
15296,116.0,116.0,,2010-05-31
15298,37.25,62.0,19.241881404893856,2010-05-31
15299,,,,2010-05-31
15302,,,,2010-05-31
15303,118.0,118.0,,2010-05-31
15306,31.0,63.0,27.874719729532707,2010-05-31
15309,41.333333333333336,84.0,38.03068936179481,2010-05-31
15311,2.1029411764705883,14.0,2.145037354038267,2010-05-31
15312,35.25,51.0,10.90489186863706,2010-05-31
15317,,,,2010-05-31
15321,15.571428571428571,53.0,21.51632824048706,2010-05-31
15323,49.0,50.0,1.4142135623730951,2010-05-31
15324,,,,2010-05-31
15325,38.0,46.0,11.313708498984761,2010-05-31
15326,42.666666666666664,63.0,23.459184413217212,2010-05-31
15329,50.0,95.0,45.50824101193101,2010-05-31
15331,,,,2010-05-31
15338,,,,2010-05-31
15339,46.0,46.0,,2010-05-31
15340,,,,2010-05-31
15353,,,,2010-05-31
15354,0.0,0.0,0.0,2010-05-31
15358,25.5,50.0,17.558473737771173,2010-05-31
15359,4.142857142857143,13.0,5.698788509515902,2010-05-31
15362,,,,2010-05-31
15365,,,,2010-05-31
15366,53.0,53.0,,2010-05-31
15367,34.0,82.0,34.90940656422946,2010-05-31
15369,27.6,84.0,34.10718399399165,2010-05-31
15371,,,,2010-05-31
15372,0.6666666666666666,2.0,1.1547005383792517,2010-05-31
15373,14.0,14.0,,2010-05-31
15374,,,,2010-05-31
15375,,,,2010-05-31
15380,37.666666666666664,72.0,31.879983270593687,2010-05-31
15381,,,,2010-05-31
15382,76.5,79.0,3.5355339059327378,2010-05-31
15384,,,,2010-05-31
15385,,,,2010-05-31
15389,119.0,119.0,,2010-05-31
15391,,,,2010-05-31
15393,77.5,125.0,67.17514421272202,2010-05-31
15394,79.0,158.0,111.72287142747452,2010-05-31
15396,,,,2010-05-31
15400,,,,2010-05-31
15401,,,,2010-05-31
15402,,,,2010-05-31
15403,,,,2010-05-31
15405,,,,2010-05-31
15409,,,,2010-05-31
15410,31.0,31.0,,2010-05-31
15413,11.0,25.0,9.345230512584124,2010-05-31
15416,,,,2010-05-31
15418,,,,2010-05-31
15420,43.5,84.0,31.267661675710045,2010-05-31
15421,55.666666666666664,86.0,28.676354952004157,2010-05-31
15422,100.0,100.0,,2010-05-31
15423,39.0,39.0,,2010-05-31
15425,34.0,34.0,,2010-05-31
15426,,,,2010-05-31
15428,84.0,84.0,,2010-05-31
15434,,,,2010-05-31
15437,,,,2010-05-31
15439,0.0,0.0,,2010-05-31
15441,,,,2010-05-31
15443,20.5,48.0,19.739976359323904,2010-05-31
15445,,,,2010-05-31
15446,97.0,97.0,,2010-05-31
15447,13.0,26.0,18.384776310850235,2010-05-31
15448,,,,2010-05-31
15451,,,,2010-05-31
15454,,,,2010-05-31
15455,,,,2010-05-31
15456,39.75,81.0,30.47813423860894,2010-05-31
15461,,,,2010-05-31
15465,18.0,49.0,15.146899729930594,2010-05-31
15466,130.0,130.0,,2010-05-31
15470,,,,2010-05-31
15474,,,,2010-05-31
15477,,,,2010-05-31
15478,,,,2010-05-31
15479,,,,2010-05-31
15480,0.0,0.0,,2010-05-31
15482,26.8,64.0,23.82645588416372,2010-05-31
15483,,,,2010-05-31
15484,,,,2010-05-31
15485,28.0,56.0,39.59797974644666,2010-05-31
15487,,,,2010-05-31
15488,,,,2010-05-31
15489,85.0,85.0,,2010-05-31
